編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLRKMHMFFCC38CC,五堵段五堵北小段,51.74,都市：住
RPSNMLRKMHMFFCC48CC,五堵段五堵北小段,11.05,都市：住
RPSNMLRKMHMFFCC48CC,五堵段五堵北小段,9.96,都市：住
RPSNMLRKMHMFFCC48CC,五堵段五堵北小段,6.44,都市：住
RPSNMLRKMHMFFCC48CC,五堵段五堵北小段,8.34,都市：住
RPUNMLLKNHMFFBC08CC,福祿段,65.00,都市：商
RPUNMLLKNHMFFBC08CC,福祿段,54.00,都市：商
RPPNMLNKNHMFFBC77CC,長潭段,.00,都市：商
