編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLPKNHMFFHF56CC,8,4.69,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPSNMLPKNHMFFHF56CC,8,2.67,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPSNMLPKNHMFFHF56CC,8,4.71,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPSNMLPKNHMFFHF56CC,8,4.10,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPVNMLPKNHMFFHF86CC,6,57.53,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPVNMLPKNHMFFHF86CC,6,18.09,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPVNMLPKNHMFFHF86CC,6,20.70,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPWNMLPKNHMFFHF96CC,17,43.27,住家用,見其他登記事項,89年5月29日,三十四層,
RPWNMLPKNHMFFHF96CC,17,.75,共有部分,鋼骨混凝土造,89年5月29日,三十四層,
RPWNMLPKNHMFFHF96CC,17,11.05,共有部分,鋼骨混凝土造,89年5月29日,三十四層,
RPWNMLPKNHMFFHF96CC,17,.88,共有部分,鋼骨混凝土造,89年5月29日,三十四層,
RPWNMLPKNHMFFHF96CC,17,1.07,共有部分,鋼骨混凝土造,89年5月29日,三十四層,
RPTNMLPKNHMFFDF88CC,21,118.02,商業用,鋼骨鋼筋混凝土造,85年7月10日,十七層,
