編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLRKMHMFFCC38CC,27,144.63,住家用,鋼筋混凝土造,79年1月19日,五層,
RPSNMLRKMHMFFCC48CC,36,91.52,住家用,鋼筋混凝土造,69年12月18日,四層,
RPUNMLLKNHMFFBC08CC,48,179.85,住商用,加強磚造,58年1月15日,三層,
RPUNMLLKNHMFFBC08CC,48,145.53,住商用,加強磚造,58年1月15日,三層,
RPPNMLNKNHMFFBC77CC,22,96.23,見其他登記事項,鋼筋混凝土造,84年10月6日,九層,
