編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLPLNHMFFCC48CA,24,4.25,見其他登記事項,鋼筋混凝土造,81年11月3日,十七層,地下一層
RPUNMLPLNHMFFCC48CA,24,32.89,見其他登記事項,鋼筋混凝土造,81年11月3日,十七層,地下二層
RPUNMLPLNHMFFCC48CA,24,7.57,見其他登記事項,鋼筋混凝土造,81年11月3日,十七層,地下三層
RPUNMLPLNHMFFCC48CA,24,9.10,共用部份,鋼筋混凝土造,81年11月3日,十七層,
RPTNMLTKNHMFFCC68CA,34,69.87,住家用,鋼筋混凝土造,71年11月11日,四層,三層
RPQNMLLLNHMFFCC67CA,9,121.44,住家用,鋼筋混凝土造,96年11月15日,八層,六層
RPQNMLLLNHMFFCC67CA,9,25.53,共用部份,鋼筋混凝土造,96年11月15日,八層,
RPQNMLLLNHMFFCC67CA,9,36.89,共用部份,鋼筋混凝土造,96年11月15日,八層,
RPUNMLNLNHMFFCC28CA,35,98.36,住家用,鋼筋混凝土造,71年6月21日,五層,三層
RPWNMLNLNHMFFCC48CA,8,32.04,共用部份,鋼筋混凝土造,98年6月24日,十四層,
RPXNMLMLNHMFFCC48CA,41,77.76,住家用,加強磚造,65年3月2日,二層,一層 二層
RPVOMLRKNHMFFCC78CA,6,160.47,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,六層
RPVOMLRKNHMFFCC78CA,6,43.17,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,
RPVOMLRKNHMFFCC78CA,6,44.22,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,
RPVOMLRKNHMFFCC78CA,6,.39,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,一層
RPVOMLRKNHMFFCC78CA,6,.03,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,
RPVOMLRKNHMFFCC78CA,6,60.69,見其他登記事項,鋼筋混凝土造,100年3月22日,九層,
RPVOMLOLNHMFFCC58CA,,51.22,見其他登記事項,鋼筋混凝土造,106年1月24日,六層,一層
RPVOMLOLNHMFFCC58CA,,9.05,見其他登記事項,鋼筋混凝土造,106年1月24日,六層,
RPVOMLOLNHMFFCC58CA,,8.92,見其他登記事項,鋼筋混凝土造,106年1月24日,六層,
RPVOMLOLNHMFFCC58CA,,10.96,見其他登記事項,鋼筋混凝土造,106年1月24日,六層,
RPTOMLLJNHMFFCC87CA,21,81.21,住家用,鋼筋混凝土造,85年3月9日,十七層,十七層
RPTOMLLJNHMFFCC87CA,21,.07,共用部份,鋼筋混凝土造,85年3月9日,十七層,
RPTOMLLJNHMFFCC87CA,21,2.87,共用部份,鋼筋混凝土造,85年3月9日,十七層,
RPTOMLLJNHMFFCC87CA,21,16.43,共用部份,鋼筋混凝土造,85年3月9日,十七層,
RPSNMLOJNHMFFBC87CA,9,43.53,共用部份,鋼筋混凝土造,96年11月22日,五層,
RPQOMLMJNHMFFBC57CA,19,82.22,住家用,鋼筋混凝土造,87年6月10日,五層,五層
RPQOMLMJNHMFFBC57CA,19,16.86,共用部份,鋼筋混凝土造,87年6月10日,五層,
RPROMLMJNHMFFBC67CA,20,24.89,住家用,鋼筋混凝土造,85年11月29日,二十三層,十三層
RPROMLMJNHMFFBC67CA,20,4.68,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPROMLMJNHMFFBC67CA,20,1.28,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPROMLMJNHMFFBC67CA,20,1.93,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPUNMLSJNHMFFBC48CA,19,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPQOMLSJNHMFFBC18CA,18,78.19,住家用,鋼筋混凝土造,88年1月22日,七層,四層
RPQOMLSJNHMFFBC18CA,18,15.01,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPQOMLSJNHMFFBC18CA,18,5.32,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPQOMLSJNHMFFBC18CA,18,1.73,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPQOMLSJNHMFFBC18CA,18,2.11,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPQNMLKKNHMFFBC37CA,23,71.96,住家用,鋼筋混凝土造,83年4月29日,七層,五層
RPQNMLKKNHMFFBC37CA,23,9.92,共用部份,鋼筋混凝土造,83年4月29日,七層,
RPQNMLKKNHMFFBC37CA,23,10.82,共用部份,鋼筋混凝土造,83年4月29日,七層,
RPSNMLSKNHMFFBC38CA,41,57.81,住家用,鋼筋混凝土加強磚造,64年11月5日,五層,二層
RPPNMLKKNHMFFBC27CA,36,92.33,住家用,鋼筋混凝土造,70年7月22日,五層,四層
RPQOMLKKNHMFFBC47CA,34,79.51,住家用,鋼筋混凝土造,72年1月21日,五層,一層
