編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLTKKILFFBQ86CC,12,198.70,住商用,鋼筋混凝土造,93年10月8日,四層,
RPTNMLLKJHMFFBQ98CC,9,100.31,見其他登記事項,鋼筋混凝土造,97年1月31日,四層,
RPQNMLNJLHMFFBQ98CC,21,166.07,住商用,鋼筋混凝土造,85年7月10日,四層,
RPSNMLPJMHMFFBQ86CC,2,217.57,住家用,鋼筋混凝土造,104年6月1日,四層,
RPQNMLPJMHMFFDQ86CC,5,173.62,集合住宅,鋼筋混凝土造,101年8月29日,四層,
RPRNMLRJMHMFFDQ17CC,9,215.51,住商用,鋼筋混凝土造,97年7月3日,四層,
RPSNMLLKMHMFFDQ76CC,38,95.13,住家用,鋼筋混凝土加強磚造,68年5月17日,二層,
