編號,車位類別,車位價格,車位面積平方公尺
RPPPMLNKOHMFFBA67CA,坡道平面,2100000,33.70
RPQPMLNKOHMFFBA77CA,坡道平面,2200000,33.70
RPUPMLNKOHMFFBA18CA,坡道平面,1350000,16.85
RPXOMLMLNHMFFBA28CA,坡道平面,0,41.75
RPQOMLRKNHMFFBA97CA,坡道平面,0,38.76
RPQOMLRKNHMFFBA97CA,坡道平面,0,38.76
RPVOMLOKOHMFFBA28CA,坡道平面,2300000,33.70
SPVOMLOKOHMFFBA38CA,坡道平面,2300000,33.70
RPSPMLNLNHMFFEA28CA,坡道平面,2900000,44.25
RPPNMLOLNHMFFEA87CA,坡道平面,0,23.74
RPPNMLOLNHMFFEA87CA,坡道平面,0,23.74
RPPNMLOLNHMFFEA87CA,坡道平面,0,23.74
RPPQMLQKNHMFFEA28CA,升降機械,0,5.17
RPXRMLMLNHMFFCA78DA,坡道平面,0,21.00
RPXRMLMLNHMFFCA78DA,坡道機械,0,21.00
RPQNMLRJOHMFFAA87DA,坡道機械,1500000,13.82
RPOPMLRKNHMFFBA97DA,坡道機械,1500000,15.48
