編號,車位類別,車位價格,車位面積平方公尺
RPQNMLQKNHMFFCE28CA,坡道平面,0,19.72
RPRNMLQKNHMFFCE38CA,坡道平面,0,19.72
RPSNMLQKNHMFFCE48CA,坡道平面,0,19.72
RPQOMLOLNHMFFBE18CA,坡道機械,0,
RPUOMLLMNHMFFBE38CA,坡道平面,0,
RPXNMLPKNHMFFBE78CA,坡道平面,0,12.65
RPSNMLPKNHMFFBE28CA,坡道平面,0,41.89
RPSPMLLJOHMFFAE97CA,坡道平面,0,
RPSPMLRJOHMFFAE58CA,坡道平面,0,27.85
RPSPMLRJOHMFFAE58CA,坡道平面,0,27.85
RPWOMLSKNHMFFAE98CA,坡道平面,0,19.23
RPWOMLSKNHMFFAE98CA,坡道平面,0,19.23
RPXNMLLJOHMFFAE28CA,坡道平面,0,19.89
RPRNMLQKNHMFFAE18CA,坡道平面,1200000,16.85
RPXNMLPKNHMFFAE68CA,坡道平面,0,19.64
RPPNMLNJOHMFFGE28CA,坡道平面,0,
RPTOMLLLNHMFFGE68CA,坡道平面,0,13.37
RPUOMLLLNHMFFGE78CA,坡道平面,0,15.54
RPVOMLLLNHMFFGE88CA,坡道平面,0,15.54
RPWNMLLLNHMFFGE88CA,坡道平面,0,15.54
RPXNMLLLNHMFFGE98CA,坡道平面,0,13.36
RPXNMLPKNHMFFGE66CA,坡道機械,0,
RPOOMLPLNHMFFEE38CA,坡道平面,0,23.17
RPVPMLQLNHMFFEE66CA,坡道平面,0,22.76
RPUOMLMJOHMFFEE58CA,坡道平面,0,19.14
RPUOMLMJOHMFFEE58CA,坡道平面,0,16.52
RPWOMLMJOHMFFEE78CA,坡道平面,0,19.14
RPSOMLPJOHMFFEE68CA,坡道平面,0,22.64
RPPNMLLMNHMFFEE08CA,坡道平面,0,
RPWPMLRKNHMFFEE76CA,坡道平面,0,33.18
RPQQMLRKNHMFFEE88CA,坡道平面,0,
RPSNMLPKNHMFFEE58CA,坡道平面,0,20.42
RPTNMLPKNHMFFEE68CA,坡道機械,0,11.16
RPUNMLPKNHMFFEE78CA,坡道機械,0,11.16
RPVNMLPKNHMFFEE88CA,坡道機械,0,11.16
RPQOMLPKNHMFFEE48CA,坡道機械,0,
RPPQMLMKNHMFFEE28CA,升降平面,0,
RPQQMLMKNHMFFEE38CA,坡道平面,0,28.88
RPRQMLMKNHMFFEE48CA,坡道平面,0,28.88
RPSQMLMKNHMFFEE58CA,坡道平面,1150000,35.47
RPPNMLQKNHMFFEE38CA,坡道平面,1300000,47.98
RPQNMLQKNHMFFEE48CA,坡道平面,1300000,47.98
RPUQMLRJOHMFFEE66CA,坡道平面,2500000,23.14
RPUNMLSJOHMFFEE09CA,坡道平面,0,8.07
RPUNMLSJOHMFFEE09CA,坡道平面,0,8.07
RPRNMLNJOHMFFEE28CA,坡道平面,0,15.88
RPQNMLLJOHMFFEE97CA,坡道平面,0,25.09
RPUPMLLMNHMFFEE78CA,坡道平面,0,23.14
RPOQMLLMNHMFFEE28CA,坡道平面,0,25.09
RPXQMLQLNHMFFEE96CA,坡道平面,0,
RPQPMLSKNHMFFEE88CA,坡道平面,0,17.70
RPUNMLKLNHMFFEE38CA,坡道平面,0,15.19
RPPOMLRLNHMFFEE68CA,坡道平面,1250000,26.11
RPQNMLKLNHMFFGE18CA,坡道機械,0,
RPVPMLSKNHMFFGE96CA,坡道平面,0,
RPROMLSKNHMFFGE09CA,坡道平面,0,
RPSOMLSKNHMFFGE56CA,坡道平面,0,
RPTOMLSKNHMFFGE66CA,坡道平面,0,
RPTOMLPKNHMFFGE98CA,坡道平面,0,
RPTOMLNLNHMFFGE88CA,坡道平面,1150000,21.06
RPOOMLLLNHMFFGE18CA,坡道平面,0,13.36
RPPOMLLLNHMFFGE28CA,坡道平面,0,13.36
RPXOMLLLNHMFFGE09CA,坡道平面,0,15.54
RPTNMLMLNHMFFGE68CA,坡道平面,0,
RPSNMLTKNHMFFAE58CA,坡道平面,0,29.14
RPSNMLTKNHMFFAE58CA,坡道平面,0,29.14
RPVNMLPJOHMFFAE48CA,坡道平面,0,
RPTNMLQJOHMFFAE38CA,坡道平面,0,
RPPOMLTJOHMFFAE38CA,坡道平面,0,
RPVNMLNKOHMFFBE48CA,其他,0,32.17
RPVNMLNKOHMFFBE48CA,其他,0,32.17
RPWNMLNKOHMFFBE58CA,其他,0,32.17
RPWNMLNKOHMFFBE58CA,其他,0,32.17
RPTOMLTKNHMFFCE98CA,坡道平面,0,20.51
RPPNMLLMNHMFFCE87CA,坡道機械,0,13.32
RPVNMLQKNHMFFDE88CA,坡道平面,1500000,24.69
RPPOMLQKNHMFFDE38CA,坡道平面,0,
RPPNMLKLNHMFFDE77CA,坡道平面,800000,
RPQNMLNLNHMFFDE18CA,升降機械,0,
RPUOMLOKOHMFFGE56DA,坡道平面,0,
